Transaction #,Operation #,Ignore,Datetime,Amount In,Amount Out,Amount currency,Description,Counterparty address,Counterparty name,Transaction hash,Blockchain,Wallet,transfer_from,transfer_to,transfer_amount,token_address,token_symbol,token_name,transfer_type,call,tx_hash,block_number,from_alias,to_alias,timestamp
60,3,True,2024-09-16 12:50:30,,13596.0000000000,STRK,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x06fdd29691f27d98b7580fc6bdfd174b92e8c62b5808057b0f2100b8d74b373e,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,13596.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x06fdd29691f27d98b7580fc6bdfd174b92e8c62b5808057b0f2100b8d74b373e,724355,,,2024-09-16T12:50:30.000Z
59,1,True,2024-09-16 12:47:53,,0.0000137122,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x078bd4f9665d1a1153e2062be52cedd0b9151eb6e050259658212d84c62ec005,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000137122,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x078bd4f9665d1a1153e2062be52cedd0b9151eb6e050259658212d84c62ec005,724350,,StarkWare: Sequencer,2024-09-16T12:47:53.000Z
59,2,True,2024-09-16 12:47:53,5510.1382690000,,USDC,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x078bd4f9665d1a1153e2062be52cedd0b9151eb6e050259658212d84c62ec005,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,5510.1382690000,0x053c91253bc9682c04929ca02ed00b3e423f6710d2ee7e0d5ebb06f3ecf368a8,USDC,USD Coin,execute,transfer,0x078bd4f9665d1a1153e2062be52cedd0b9151eb6e050259658212d84c62ec005,724350,,,2024-09-16T12:47:53.000Z
59,3,True,2024-09-16 12:47:53,,14500.0000000000,STRK,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x078bd4f9665d1a1153e2062be52cedd0b9151eb6e050259658212d84c62ec005,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,14500.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x078bd4f9665d1a1153e2062be52cedd0b9151eb6e050259658212d84c62ec005,724350,,,2024-09-16T12:47:53.000Z
58,1,True,2024-09-16 12:45:48,96.0992067847,,STRK,Transaction,0x01355a4c0a859f3f4e163e7700f6034bda0de11e55eb64978f6fd914001a54b0,,0x078d57c03549b6bd1fe9969c49e054aad03f9f0aa5880295c29ba56702aa403c,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01355a4c0a859f3f4e163e7700f6034bda0de11e55eb64978f6fd914001a54b0,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,96.0992067847,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,fee_transfer,transfer,0x078d57c03549b6bd1fe9969c49e054aad03f9f0aa5880295c29ba56702aa403c,724346,,,2024-09-16T12:45:48.000Z
57,1,True,2024-09-16 12:45:48,28000.0000000000,,STRK,Transaction,0x01355a4c0a859f3f4e163e7700f6034bda0de11e55eb64978f6fd914001a54b0,,0x028f5f03a895cb29cd7c1f9ba4d60bc3c245054a5e6e4f68d3f6192c8a882ea7,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01355a4c0a859f3f4e163e7700f6034bda0de11e55eb64978f6fd914001a54b0,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,28000.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,fee_transfer,transfer,0x028f5f03a895cb29cd7c1f9ba4d60bc3c245054a5e6e4f68d3f6192c8a882ea7,724346,,,2024-09-16T12:45:48.000Z
56,1,True,2024-09-15 14:16:47,,0.0000006888,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x05ba2e5d00ab7342454d905b555dae2c4813f542b91485a7bd2074381e51f227,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000006888,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x05ba2e5d00ab7342454d905b555dae2c4813f542b91485a7bd2074381e51f227,721757,,StarkWare: Sequencer,2024-09-15T14:16:47.000Z
56,3,True,2024-09-15 14:16:47,,314.3029990000,USDT,Transaction,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,Nostra,0x05ba2e5d00ab7342454d905b555dae2c4813f542b91485a7bd2074381e51f227,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,314.3029990000,0x068f5c6a61780768455de69077e07e89787839bf8166decfbf92b645209c0fb8,USDT,Tether USD,execute,transfer,0x05ba2e5d00ab7342454d905b555dae2c4813f542b91485a7bd2074381e51f227,721757,,Nostra Interest Rate Model,2024-09-15T14:16:47.000Z
55,1,True,2024-09-15 14:16:18,,0.0000012023,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x044decf024e2eef4814fb40202ee4168d002bc0c9d52dcefd0c58e2e462a00c5,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000012023,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x044decf024e2eef4814fb40202ee4168d002bc0c9d52dcefd0c58e2e462a00c5,721756,,StarkWare: Sequencer,2024-09-15T14:16:18.000Z
55,2,True,2024-09-15 14:16:18,314.3029990000,,USDT,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x044decf024e2eef4814fb40202ee4168d002bc0c9d52dcefd0c58e2e462a00c5,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,314.3029990000,0x068f5c6a61780768455de69077e07e89787839bf8166decfbf92b645209c0fb8,USDT,Tether USD,execute,transfer,0x044decf024e2eef4814fb40202ee4168d002bc0c9d52dcefd0c58e2e462a00c5,721756,,,2024-09-15T14:16:18.000Z
55,3,True,2024-09-15 14:16:18,,784.8729777651,STRK,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x044decf024e2eef4814fb40202ee4168d002bc0c9d52dcefd0c58e2e462a00c5,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,784.8729777651,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x044decf024e2eef4814fb40202ee4168d002bc0c9d52dcefd0c58e2e462a00c5,721756,,,2024-09-15T14:16:18.000Z
54,1,True,2024-09-15 14:12:37,,0.0000002168,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x0321de8b080376663ace1daab2023fcf4c15bad90ba26b8708af7bf42b246b5e,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000002168,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x0321de8b080376663ace1daab2023fcf4c15bad90ba26b8708af7bf42b246b5e,721749,,StarkWare: Sequencer,2024-09-15T14:12:37.000Z
54,2,True,2024-09-15 14:12:37,381.0303691918,,STRK,Transaction,0x051d1820021439813ed35e7ff9e05fae5559f5997ddb4f64381533bf772ad5a1,,0x0321de8b080376663ace1daab2023fcf4c15bad90ba26b8708af7bf42b246b5e,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x051d1820021439813ed35e7ff9e05fae5559f5997ddb4f64381533bf772ad5a1,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,381.0303691918,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x0321de8b080376663ace1daab2023fcf4c15bad90ba26b8708af7bf42b246b5e,721749,,,2024-09-15T14:12:37.000Z
54,3,True,2024-09-15 14:12:37,355.1138077331,,STRK,Transaction,0x0271b5bad64f7b193d98185491be7a5eb5234c7802a77ef4445ef8119250783a,,0x0321de8b080376663ace1daab2023fcf4c15bad90ba26b8708af7bf42b246b5e,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x0271b5bad64f7b193d98185491be7a5eb5234c7802a77ef4445ef8119250783a,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,355.1138077331,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x0321de8b080376663ace1daab2023fcf4c15bad90ba26b8708af7bf42b246b5e,721749,,,2024-09-15T14:12:37.000Z
53,1,True,2024-09-10 22:55:39,,0.0000150653,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x0581ac7d23b7736653be0171a681acbd82cff6f746f560e784501785f6a11121,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000150653,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x0581ac7d23b7736653be0171a681acbd82cff6f746f560e784501785f6a11121,708979,,StarkWare: Sequencer,2024-09-10T22:55:39.000Z
53,3,True,2024-09-10 22:55:39,,6355.2251660000,USDC,Transaction,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,,0x0581ac7d23b7736653be0171a681acbd82cff6f746f560e784501785f6a11121,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,6355.2251660000,0x053c91253bc9682c04929ca02ed00b3e423f6710d2ee7e0d5ebb06f3ecf368a8,USDC,USD Coin,execute,transfer,0x0581ac7d23b7736653be0171a681acbd82cff6f746f560e784501785f6a11121,708979,,,2024-09-10T22:55:39.000Z
53,4,True,2024-09-10 22:55:39,,14551.2711991598,STRK,Transaction,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,,0x0581ac7d23b7736653be0171a681acbd82cff6f746f560e784501785f6a11121,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x042543c7d220465bd3f8f42314b51f4f3a61d58de3770523b281da61dbf27c8a,14551.2711991598,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x0581ac7d23b7736653be0171a681acbd82cff6f746f560e784501785f6a11121,708979,,,2024-09-10T22:55:39.000Z
52,1,True,2024-09-10 22:55:07,,0.0000072537,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x014afee04c67ba6cb1983884ee4ca50eb87590ffaa7405e92648cfc6a77b254b,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000072537,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x014afee04c67ba6cb1983884ee4ca50eb87590ffaa7405e92648cfc6a77b254b,708978,,StarkWare: Sequencer,2024-09-10T22:55:07.000Z
52,2,True,2024-09-10 22:55:07,6355.2251660000,,USDC,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x014afee04c67ba6cb1983884ee4ca50eb87590ffaa7405e92648cfc6a77b254b,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,6355.2251660000,0x053c91253bc9682c04929ca02ed00b3e423f6710d2ee7e0d5ebb06f3ecf368a8,USDC,USD Coin,execute,transfer,0x014afee04c67ba6cb1983884ee4ca50eb87590ffaa7405e92648cfc6a77b254b,708978,,,2024-09-10T22:55:07.000Z
52,3,True,2024-09-10 22:55:07,,15800.0000000000,STRK,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x014afee04c67ba6cb1983884ee4ca50eb87590ffaa7405e92648cfc6a77b254b,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,15800.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x014afee04c67ba6cb1983884ee4ca50eb87590ffaa7405e92648cfc6a77b254b,708978,,,2024-09-10T22:55:07.000Z
51,1,True,2024-09-10 22:53:05,,0.0000069065,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x04c8c0167862a826abbd7cf9428de54f34c24f83407b315429cb803866c0efa2,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000069065,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x04c8c0167862a826abbd7cf9428de54f34c24f83407b315429cb803866c0efa2,708974,,StarkWare: Sequencer,2024-09-10T22:53:05.000Z
51,3,True,2024-09-10 22:53:05,30000.0000000000,,STRK,Transaction,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,Nostra,0x04c8c0167862a826abbd7cf9428de54f34c24f83407b315429cb803866c0efa2,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,30000.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x04c8c0167862a826abbd7cf9428de54f34c24f83407b315429cb803866c0efa2,708974,Nostra Interest Rate Model,,2024-09-10T22:53:05.000Z
50,1,True,2024-09-10 19:58:30,,0.0000017159,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x06b8e9c2053ae02ce9f82de2946fe863ae8d0556afdf0bd6ea483ed0b35db187,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000017159,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x06b8e9c2053ae02ce9f82de2946fe863ae8d0556afdf0bd6ea483ed0b35db187,708635,,StarkWare: Sequencer,2024-09-10T19:58:30.000Z
50,3,True,2024-09-10 19:58:30,,200000.0000000000,USDT,Transaction,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,Nostra,0x06b8e9c2053ae02ce9f82de2946fe863ae8d0556afdf0bd6ea483ed0b35db187,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x059a943ca214c10234b9a3b61c558ac20c005127d183b86a99a8f3c60a08b4ff,200000.0000000000,0x068f5c6a61780768455de69077e07e89787839bf8166decfbf92b645209c0fb8,USDT,Tether USD,execute,transfer,0x06b8e9c2053ae02ce9f82de2946fe863ae8d0556afdf0bd6ea483ed0b35db187,708635,,Nostra Interest Rate Model,2024-09-10T19:58:30.000Z
49,1,True,2024-09-10 19:57:27,200000.0000000000,,USDT,Transaction,0x0000000000000000000000000000000000000000000000000000000000000000,,0x023147e232325f7227b5cb982a49cea65a583c61f80f95940eddd518f9231e4c,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x0000000000000000000000000000000000000000000000000000000000000000,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,200000.0000000000,0x068f5c6a61780768455de69077e07e89787839bf8166decfbf92b645209c0fb8,USDT,Tether USD,execute,transfer,0x023147e232325f7227b5cb982a49cea65a583c61f80f95940eddd518f9231e4c,708633,,,2024-09-10T19:57:27.000Z
48,1,True,2024-09-06 12:08:13,,0.0000126383,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x04bfc03d7fcd23b6ad6c039d42619bd866714ce7aed0dfb3ba246ba3f974ed99,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000126383,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x04bfc03d7fcd23b6ad6c039d42619bd866714ce7aed0dfb3ba246ba3f974ed99,696842,,StarkWare: Sequencer,2024-09-06T12:08:13.000Z
48,3,True,2024-09-06 12:08:13,,0.7648181598,ETH,Transaction,0x01583919ffd78e87fa28fdf6b6a805fe3ddf52f754a63721dcd4c258211129a6,,0x04bfc03d7fcd23b6ad6c039d42619bd866714ce7aed0dfb3ba246ba3f974ed99,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01583919ffd78e87fa28fdf6b6a805fe3ddf52f754a63721dcd4c258211129a6,0.7648181598,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,execute,transfer,0x04bfc03d7fcd23b6ad6c039d42619bd866714ce7aed0dfb3ba246ba3f974ed99,696842,,,2024-09-06T12:08:13.000Z
48,4,True,2024-09-06 12:08:13,,0.0402825600,WBTC,Transaction,0x01583919ffd78e87fa28fdf6b6a805fe3ddf52f754a63721dcd4c258211129a6,,0x04bfc03d7fcd23b6ad6c039d42619bd866714ce7aed0dfb3ba246ba3f974ed99,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01583919ffd78e87fa28fdf6b6a805fe3ddf52f754a63721dcd4c258211129a6,0.0402825600,0x03fe2b97c1fd336e750087d68b9b867997fd64a2661ff3ca5a7c771641e8e7ac,WBTC,Wrapped BTC,execute,transfer,0x04bfc03d7fcd23b6ad6c039d42619bd866714ce7aed0dfb3ba246ba3f974ed99,696842,,,2024-09-06T12:08:13.000Z
47,1,True,2024-09-06 12:07:12,,0.0000060670,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x01ff7d1df87934db451bb7fbcd0214e9d736434d46d70090d324810faf9bbc7f,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000060670,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x01ff7d1df87934db451bb7fbcd0214e9d736434d46d70090d324810faf9bbc7f,696840,,StarkWare: Sequencer,2024-09-06T12:07:12.000Z
47,2,True,2024-09-06 12:07:12,0.0402866900,,WBTC,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x01ff7d1df87934db451bb7fbcd0214e9d736434d46d70090d324810faf9bbc7f,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0.0402866900,0x03fe2b97c1fd336e750087d68b9b867997fd64a2661ff3ca5a7c771641e8e7ac,WBTC,Wrapped BTC,execute,transfer,0x01ff7d1df87934db451bb7fbcd0214e9d736434d46d70090d324810faf9bbc7f,696840,,,2024-09-06T12:07:12.000Z
47,3,True,2024-09-06 12:07:12,,5600.0000000000,STRK,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x01ff7d1df87934db451bb7fbcd0214e9d736434d46d70090d324810faf9bbc7f,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,5600.0000000000,0x04718f5a0fc34cc1af16a1cdee98ffb20c31f5cd61d6ab07201858f4287c938d,STRK,Starknet Token,execute,transfer,0x01ff7d1df87934db451bb7fbcd0214e9d736434d46d70090d324810faf9bbc7f,696840,,,2024-09-06T12:07:12.000Z
46,1,True,2024-09-06 12:06:09,,0.0000039166,ETH,Transaction,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,Starknet,0x00949f29f16d9795261f7845a9bbc74d1b5d44f13c2e75c6d18d0788a5e3b195,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x01176a1bd84444c89232ec27754698e5d2e7e1a7f1539f12027f28b23ec9f3d8,0.0000039166,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,fee_transfer,transfer,0x00949f29f16d9795261f7845a9bbc74d1b5d44f13c2e75c6d18d0788a5e3b195,696838,,StarkWare: Sequencer,2024-09-06T12:06:09.000Z
46,2,True,2024-09-06 12:06:09,0.7811092527,,ETH,Transaction,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,,0x00949f29f16d9795261f7845a9bbc74d1b5d44f13c2e75c6d18d0788a5e3b195,Starknet,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0x04505a9f06f2bd639b6601f37a4dc0908bb70e8e0e0c34b1220827d64f4fc066,0x035b6530ef09e227ca9f92efb66df12d0da9fface35ecd53b53a918c7d4eaa75,0.7811092527,0x049d36570d4e46f48e99674bd3fcc84644ddd6b96f7c741b1562b82f9e004dc7,ETH,Ether,execute,transfer,0x00949f29f16d9795261f7845a9bbc74d1b5d44f13c2e75c6d18d0788a5e3b195,696838,,,2024-09-06T12:06:09.000Z
